Encoded,mRd,vRd,mRd_plus,mRd_minus,vRd_plus,vRd_minus,C,Length,product_name,Thickness,Type,M-type,V-type,REI-type,CV-type,X-type,Height,Type Number
XT-D-MM2-VV3.2-REI120-CV50-X120-H230-6.0,"±25,0","±117,6",25.0,25.0,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV50-X120-H230-L500-6.0,XT,D,MM2,VV3.2,REI120,CV50,X120,H230,6.0
XT-D-MM2-VV1.2-REI120-CV35-X120-H200-6.0,"±32,6","±42,4",32.6,32.6,42.4,42.4,C25/30,L500,XT-D-MM2-VV1.2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM2,VV1.2,REI120,CV35,X120,H200,6.0
XT-D-MM2-VV2-REI120-CV35-X120-H200-6.0,"±14,8","±37,6",14.8,14.8,37.6,37.6,C25/30,L500,XT-D-MM2-VV2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM2,VV2,REI120,CV35,X120,H200,6.0
XT-D-MM2-VV2.2-REI120-CV35-X120-H200-6.0,"±29,6","±75,2",29.6,29.6,75.2,75.2,C25/30,L500,XT-D-MM2-VV2.2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM2,VV2.2,REI120,CV35,X120,H200,6.0
XT-D-MM2-VV3-REI120-CV35-X120-H200-6.0,"±13,0","±58,8",13.0,13.0,58.8,58.8,C25/30,L500,XT-D-MM2-VV3-REI120-CV35-X120-H200-L500-6.0,XT,D,MM2,VV3,REI120,CV35,X120,H200,6.0
XT-D-MM2-VV3.2-REI120-CV35-X120-H200-6.0,"±26,0","±117,6",26.0,26.0,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM2,VV3.2,REI120,CV35,X120,H200,6.0
XT-D-MM2-VV1.2-REI120-CV50-X120-H240-6.0,"±33,8","±42,4",33.8,33.8,42.4,42.4,C25/30,L500,XT-D-MM2-VV1.2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM2,VV1.2,REI120,CV50,X120,H240,6.0
XT-D-MM2-VV2-REI120-CV50-X120-H240-6.0,"±15,4","±37,6",15.4,15.4,37.6,37.6,C25/30,L500,XT-D-MM2-VV2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM2,VV2,REI120,CV50,X120,H240,6.0
XT-D-MM2-VV2.2-REI120-CV50-X120-H240-6.0,"±30,8","±75,2",30.8,30.8,75.2,75.2,C25/30,L500,XT-D-MM2-VV2.2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM2,VV2.2,REI120,CV50,X120,H240,6.0
XT-D-MM2-VV3-REI120-CV50-X120-H240-6.0,"±13,5","±58,8",13.5,13.5,58.8,58.8,C25/30,L500,XT-D-MM2-VV3-REI120-CV50-X120-H240-L500-6.0,XT,D,MM2,VV3,REI120,CV50,X120,H240,6.0
XT-D-MM2-VV3.2-REI120-CV50-X120-H240-6.0,"±27,0","±117,6",27.0,27.0,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM2,VV3.2,REI120,CV50,X120,H240,6.0
XT-D-MM2-VV1.2-REI120-CV35-X120-H210-6.0,"±35,2","±42,4",35.2,35.2,42.4,42.4,C25/30,L500,XT-D-MM2-VV1.2-REI120-CV35-X120-H210-L500-6.0,XT,D,MM2,VV1.2,REI120,CV35,X120,H210,6.0
XT-D-MM2-VV2-REI120-CV35-X120-H210-6.0,"±16,0","±37,6",16.0,16.0,37.6,37.6,C25/30,L500,XT-D-MM2-VV2-REI120-CV35-X120-H210-L500-6.0,XT,D,MM2,VV2,REI120,CV35,X120,H210,6.0
XT-D-MM2-VV2.2-REI120-CV35-X120-H210-6.0,"±32,0","±75,2",32.0,32.0,75.2,75.2,C25/30,L500,XT-D-MM2-VV2.2-REI120-CV35-X120-H210-L500-6.0,XT,D,MM2,VV2.2,REI120,CV35,X120,H210,6.0
XT-D-MM2-VV3-REI120-CV35-X120-H210-6.0,"±14,0","±58,8",14.0,14.0,58.8,58.8,C25/30,L500,XT-D-MM2-VV3-REI120-CV35-X120-H210-L500-6.0,XT,D,MM2,VV3,REI120,CV35,X120,H210,6.0
XT-D-MM2-VV3.2-REI120-CV35-X120-H210-6.0,"±28,0","±117,6",28.0,28.0,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV35-X120-H210-L500-6.0,XT,D,MM2,VV3.2,REI120,CV35,X120,H210,6.0
XT-D-MM2-VV1.2-REI120-CV50-X120-H250-6.0,"±36,6","±42,4",36.6,36.6,42.4,42.4,C25/30,L500,XT-D-MM2-VV1.2-REI120-CV50-X120-H250-L500-6.0,XT,D,MM2,VV1.2,REI120,CV50,X120,H250,6.0
XT-D-MM2-VV2-REI120-CV50-X120-H250-6.0,"±16,7","±37,6",16.7,16.7,37.6,37.6,C25/30,L500,XT-D-MM2-VV2-REI120-CV50-X120-H250-L500-6.0,XT,D,MM2,VV2,REI120,CV50,X120,H250,6.0
XT-D-MM2-VV2.2-REI120-CV50-X120-H250-6.0,"±33,4","±75,2",33.4,33.4,75.2,75.2,C25/30,L500,XT-D-MM2-VV2.2-REI120-CV50-X120-H250-L500-6.0,XT,D,MM2,VV2.2,REI120,CV50,X120,H250,6.0
XT-D-MM2-VV3-REI120-CV50-X120-H250-6.0,"±14,6","±58,8",14.6,14.6,58.8,58.8,C25/30,L500,XT-D-MM2-VV3-REI120-CV50-X120-H250-L500-6.0,XT,D,MM2,VV3,REI120,CV50,X120,H250,6.0
XT-D-MM2-VV3.2-REI120-CV50-X120-H250-6.0,"±29,2","±117,6",29.2,29.2,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV50-X120-H250-L500-6.0,XT,D,MM2,VV3.2,REI120,CV50,X120,H250,6.0
XT-D-MM2-VV1.2-REI120-CV35-X120-H220-6.0,"±37,8","±42,4",37.8,37.8,42.4,42.4,C25/30,L500,XT-D-MM2-VV1.2-REI120-CV35-X120-H220-L500-6.0,XT,D,MM2,VV1.2,REI120,CV35,X120,H220,6.0
XT-D-MM2-VV2-REI120-CV35-X120-H220-6.0,"±17,3","±37,6",17.3,17.3,37.6,37.6,C25/30,L500,XT-D-MM2-VV2-REI120-CV35-X120-H220-L500-6.0,XT,D,MM2,VV2,REI120,CV35,X120,H220,6.0
XT-D-MM2-VV2.2-REI120-CV35-X120-H220-6.0,"±34,6","±75,2",34.6,34.6,75.2,75.2,C25/30,L500,XT-D-MM2-VV2.2-REI120-CV35-X120-H220-L500-6.0,XT,D,MM2,VV2.2,REI120,CV35,X120,H220,6.0
XT-D-MM2-VV3-REI120-CV35-X120-H220-6.0,"±15,1","±58,8",15.1,15.1,58.8,58.8,C25/30,L500,XT-D-MM2-VV3-REI120-CV35-X120-H220-L500-6.0,XT,D,MM2,VV3,REI120,CV35,X120,H220,6.0
XT-D-MM2-VV3.2-REI120-CV35-X120-H220-6.0,"±30,2","±117,6",30.2,30.2,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV35-X120-H220-L500-6.0,XT,D,MM2,VV3.2,REI120,CV35,X120,H220,6.0
XT-D-MM2-VV1.2-REI120-CV35-X120-H230-6.0,"±40,6","±42,4",40.6,40.6,42.4,42.4,C25/30,L500,XT-D-MM2-VV1.2-REI120-CV35-X120-H230-L500-6.0,XT,D,MM2,VV1.2,REI120,CV35,X120,H230,6.0
XT-D-MM2-VV2-REI120-CV35-X120-H230-6.0,"±18,5","±37,6",18.5,18.5,37.6,37.6,C25/30,L500,XT-D-MM2-VV2-REI120-CV35-X120-H230-L500-6.0,XT,D,MM2,VV2,REI120,CV35,X120,H230,6.0
XT-D-MM2-VV2.2-REI120-CV35-X120-H230-6.0,"±37,0","±75,2",37.0,37.0,75.2,75.2,C25/30,L500,XT-D-MM2-VV2.2-REI120-CV35-X120-H230-L500-6.0,XT,D,MM2,VV2.2,REI120,CV35,X120,H230,6.0
XT-D-MM2-VV3-REI120-CV35-X120-H230-6.0,"±16,2","±58,8",16.2,16.2,58.8,58.8,C25/30,L500,XT-D-MM2-VV3-REI120-CV35-X120-H230-L500-6.0,XT,D,MM2,VV3,REI120,CV35,X120,H230,6.0
XT-D-MM2-VV3.2-REI120-CV35-X120-H230-6.0,"±32,4","±117,6",32.4,32.4,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV35-X120-H230-L500-6.0,XT,D,MM2,VV3.2,REI120,CV35,X120,H230,6.0
XT-D-MM2-VV1.2-REI120-CV35-X120-H240-6.0,"±43,2","±42,4",43.2,43.2,42.4,42.4,C25/30,L500,XT-D-MM2-VV1.2-REI120-CV35-X120-H240-L500-6.0,XT,D,MM2,VV1.2,REI120,CV35,X120,H240,6.0
XT-D-MM2-VV2-REI120-CV35-X120-H240-6.0,"±19,7","±37,6",19.7,19.7,37.6,37.6,C25/30,L500,XT-D-MM2-VV2-REI120-CV35-X120-H240-L500-6.0,XT,D,MM2,VV2,REI120,CV35,X120,H240,6.0
XT-D-MM2-VV2.2-REI120-CV35-X120-H240-6.0,"±39,4","±75,2",39.4,39.4,75.2,75.2,C25/30,L500,XT-D-MM2-VV2.2-REI120-CV35-X120-H240-L500-6.0,XT,D,MM2,VV2.2,REI120,CV35,X120,H240,6.0
XT-D-MM2-VV3-REI120-CV35-X120-H240-6.0,"±17,2","±58,8",17.2,17.2,58.8,58.8,C25/30,L500,XT-D-MM2-VV3-REI120-CV35-X120-H240-L500-6.0,XT,D,MM2,VV3,REI120,CV35,X120,H240,6.0
XT-D-MM2-VV3.2-REI120-CV35-X120-H240-6.0,"±34,4","±117,6",34.4,34.4,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV35-X120-H240-L500-6.0,XT,D,MM2,VV3.2,REI120,CV35,X120,H240,6.0
XT-D-MM2-VV1.2-REI120-CV35-X120-H250-6.0,"±45,8","±42,4",45.8,45.8,42.4,42.4,C25/30,L500,XT-D-MM2-VV1.2-REI120-CV35-X120-H250-L500-6.0,XT,D,MM2,VV1.2,REI120,CV35,X120,H250,6.0
XT-D-MM2-VV2-REI120-CV35-X120-H250-6.0,"±20,9","±37,6",20.9,20.9,37.6,37.6,C25/30,L500,XT-D-MM2-VV2-REI120-CV35-X120-H250-L500-6.0,XT,D,MM2,VV2,REI120,CV35,X120,H250,6.0
XT-D-MM2-VV2.2-REI120-CV35-X120-H250-6.0,"±41,8","±75,2",41.8,41.8,75.2,75.2,C25/30,L500,XT-D-MM2-VV2.2-REI120-CV35-X120-H250-L500-6.0,XT,D,MM2,VV2.2,REI120,CV35,X120,H250,6.0
XT-D-MM2-VV3-REI120-CV35-X120-H250-6.0,"±18,3","±58,8",18.3,18.3,58.8,58.8,C25/30,L500,XT-D-MM2-VV3-REI120-CV35-X120-H250-L500-6.0,XT,D,MM2,VV3,REI120,CV35,X120,H250,6.0
XT-D-MM2-VV3.2-REI120-CV35-X120-H250-6.0,"±36,6","±117,6",36.6,36.6,117.6,117.6,C25/30,L500,XT-D-MM2-VV3.2-REI120-CV35-X120-H250-L500-6.0,XT,D,MM2,VV3.2,REI120,CV35,X120,H250,6.0
XT-D-MM3-VV1.2-REI120-CV35-X120-H160-6.0,"±30,2","±42,4",30.2,30.2,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV35-X120-H160-L500-6.0,XT,D,MM3,VV1.2,REI120,CV35,X120,H160,6.0
XT-D-MM3-VV1.2-REI120-CV50-X120-H200-6.0,"±32,0","±42,4",32.0,32.0,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV50-X120-H200-L500-6.0,XT,D,MM3,VV1.2,REI120,CV50,X120,H200,6.0
XT-D-MM3-VV1.2-REI120-CV35-X120-H170-6.0,"±33,8","±42,4",33.8,33.8,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV35-X120-H170-L500-6.0,XT,D,MM3,VV1.2,REI120,CV35,X120,H170,6.0
XT-D-MM3-VV2-REI120-CV35-X120-H170-6.0,"±15,8","±37,6",15.8,15.8,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV35-X120-H170-L500-6.0,XT,D,MM3,VV2,REI120,CV35,X120,H170,6.0
XT-D-MM3-VV2.2-REI120-CV35-X120-H170-6.0,"±31,6","±75,2",31.6,31.6,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV35-X120-H170-L500-6.0,XT,D,MM3,VV2.2,REI120,CV35,X120,H170,6.0
XT-D-MM3-VV1.2-REI120-CV50-X120-H210-6.0,"±35,6","±42,4",35.6,35.6,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV50-X120-H210-L500-6.0,XT,D,MM3,VV1.2,REI120,CV50,X120,H210,6.0
XT-D-MM3-VV2-REI120-CV50-X120-H210-6.0,"±16,6","±37,6",16.6,16.6,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV50-X120-H210-L500-6.0,XT,D,MM3,VV2,REI120,CV50,X120,H210,6.0
XT-D-MM3-VV2.2-REI120-CV50-X120-H210-6.0,"±33,2","±75,2",33.2,33.2,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV50-X120-H210-L500-6.0,XT,D,MM3,VV2.2,REI120,CV50,X120,H210,6.0
XT-D-MM3-VV1.2-REI120-CV35-X120-H180-6.0,"±37,4","±42,4",37.4,37.4,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV35-X120-H180-L500-6.0,XT,D,MM3,VV1.2,REI120,CV35,X120,H180,6.0
XT-D-MM3-VV2-REI120-CV35-X120-H180-6.0,"±17,5","±37,6",17.5,17.5,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV35-X120-H180-L500-6.0,XT,D,MM3,VV2,REI120,CV35,X120,H180,6.0
XT-D-MM3-VV2.2-REI120-CV35-X120-H180-6.0,"±35,0","±75,2",35.0,35.0,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV35-X120-H180-L500-6.0,XT,D,MM3,VV2.2,REI120,CV35,X120,H180,6.0
XT-D-MM3-VV3-REI120-CV35-X120-H180-6.0,"±15,9","±58,8",15.9,15.9,58.8,58.8,C25/30,L500,XT-D-MM3-VV3-REI120-CV35-X120-H180-L500-6.0,XT,D,MM3,VV3,REI120,CV35,X120,H180,6.0
XT-D-MM3-VV3.2-REI120-CV35-X120-H180-6.0,"±31,8","±117,6",31.8,31.8,117.6,117.6,C25/30,L500,XT-D-MM3-VV3.2-REI120-CV35-X120-H180-L500-6.0,XT,D,MM3,VV3.2,REI120,CV35,X120,H180,6.0
XT-D-MM3-VV4-REI120-CV35-X120-H180-6.0,"±14,5","±78,3",14.5,14.5,78.3,78.3,C25/30,L500,XT-D-MM3-VV4-REI120-CV35-X120-H180-L500-6.0,XT,D,MM3,VV4,REI120,CV35,X120,H180,6.0
XT-D-MM3-VV4.2-REI120-CV35-X120-H180-6.0,"±29,0","±156,6",29.0,29.0,156.6,156.6,C25/30,L500,XT-D-MM3-VV4.2-REI120-CV35-X120-H180-L500-6.0,XT,D,MM3,VV4.2,REI120,CV35,X120,H180,6.0
XT-D-MM3-VV1.2-REI120-CV50-X120-H220-6.0,"±39,2","±42,4",39.2,39.2,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV50-X120-H220-L500-6.0,XT,D,MM3,VV1.2,REI120,CV50,X120,H220,6.0
XT-D-MM3-VV2-REI120-CV50-X120-H220-6.0,"±18,3","±37,6",18.3,18.3,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV50-X120-H220-L500-6.0,XT,D,MM3,VV2,REI120,CV50,X120,H220,6.0
XT-D-MM3-VV2.2-REI120-CV50-X120-H220-6.0,"±36,6","±75,2",36.6,36.6,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV50-X120-H220-L500-6.0,XT,D,MM3,VV2.2,REI120,CV50,X120,H220,6.0
XT-D-MM3-VV3-REI120-CV50-X120-H220-6.0,"±16,7","±58,8",16.7,16.7,58.8,58.8,C25/30,L500,XT-D-MM3-VV3-REI120-CV50-X120-H220-L500-6.0,XT,D,MM3,VV3,REI120,CV50,X120,H220,6.0
XT-D-MM3-VV3.2-REI120-CV50-X120-H220-6.0,"±33,4","±117,6",33.4,33.4,117.6,117.6,C25/30,L500,XT-D-MM3-VV3.2-REI120-CV50-X120-H220-L500-6.0,XT,D,MM3,VV3.2,REI120,CV50,X120,H220,6.0
XT-D-MM3-VV4-REI120-CV50-X120-H220-6.0,"±15,2","±78,3",15.2,15.2,78.3,78.3,C25/30,L500,XT-D-MM3-VV4-REI120-CV50-X120-H220-L500-6.0,XT,D,MM3,VV4,REI120,CV50,X120,H220,6.0
XT-D-MM3-VV4.2-REI120-CV50-X120-H220-6.0,"±30,4","±156,6",30.4,30.4,156.6,156.6,C25/30,L500,XT-D-MM3-VV4.2-REI120-CV50-X120-H220-L500-6.0,XT,D,MM3,VV4.2,REI120,CV50,X120,H220,6.0
XT-D-MM3-VV1.2-REI120-CV35-X120-H190-6.0,"±41,0","±42,4",41.0,41.0,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV1.2,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV2-REI120-CV35-X120-H190-6.0,"±19,2","±37,6",19.2,19.2,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV2,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV2.2-REI120-CV35-X120-H190-6.0,"±38,4","±75,2",38.4,38.4,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV2.2,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV3-REI120-CV35-X120-H190-6.0,"±17,5","±58,8",17.5,17.5,58.8,58.8,C25/30,L500,XT-D-MM3-VV3-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV3,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV3.2-REI120-CV35-X120-H190-6.0,"±35,0","±117,6",35.0,35.0,117.6,117.6,C25/30,L500,XT-D-MM3-VV3.2-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV3.2,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV4-REI120-CV35-X120-H190-6.0,"±15,9","±78,3",15.9,15.9,78.3,78.3,C25/30,L500,XT-D-MM3-VV4-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV4,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV4.2-REI120-CV35-X120-H190-6.0,"±31,8","±156,6",31.8,31.8,156.6,156.6,C25/30,L500,XT-D-MM3-VV4.2-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV4.2,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV5-REI120-CV35-X120-H190-6.0,"±13,1","±112,8",13.1,13.1,112.8,112.8,C25/30,L500,XT-D-MM3-VV5-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV5,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV5.2-REI120-CV35-X120-H190-6.0,"±26,2","±225,6",26.2,26.2,225.6,225.6,C25/30,L500,XT-D-MM3-VV5.2-REI120-CV35-X120-H190-L500-6.0,XT,D,MM3,VV5.2,REI120,CV35,X120,H190,6.0
XT-D-MM3-VV1.2-REI120-CV50-X120-H230-6.0,"±42,8","±42,4",42.8,42.8,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV1.2,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV2-REI120-CV50-X120-H230-6.0,"±20,0","±37,6",20.0,20.0,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV2,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV2.2-REI120-CV50-X120-H230-6.0,"±40,0","±75,2",40.0,40.0,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV2.2,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV3-REI120-CV50-X120-H230-6.0,"±18,3","±58,8",18.3,18.3,58.8,58.8,C25/30,L500,XT-D-MM3-VV3-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV3,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV3.2-REI120-CV50-X120-H230-6.0,"±36,6","±117,6",36.6,36.6,117.6,117.6,C25/30,L500,XT-D-MM3-VV3.2-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV3.2,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV4-REI120-CV50-X120-H230-6.0,"±16,6","±78,3",16.6,16.6,78.3,78.3,C25/30,L500,XT-D-MM3-VV4-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV4,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV4.2-REI120-CV50-X120-H230-6.0,"±33,2","±156,6",33.2,33.2,156.6,156.6,C25/30,L500,XT-D-MM3-VV4.2-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV4.2,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV5-REI120-CV50-X120-H230-6.0,"±13,7","±112,8",13.7,13.7,112.8,112.8,C25/30,L500,XT-D-MM3-VV5-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV5,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV5.2-REI120-CV50-X120-H230-6.0,"±27,4","±225,6",27.4,27.4,225.6,225.6,C25/30,L500,XT-D-MM3-VV5.2-REI120-CV50-X120-H230-L500-6.0,XT,D,MM3,VV5.2,REI120,CV50,X120,H230,6.0
XT-D-MM3-VV1.2-REI120-CV35-X120-H200-6.0,"±44,6","±42,4",44.6,44.6,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV1.2,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV2-REI120-CV35-X120-H200-6.0,"±20,9","±37,6",20.9,20.9,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV2,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV2.2-REI120-CV35-X120-H200-6.0,"±41,8","±75,2",41.8,41.8,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV2.2,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV3-REI120-CV35-X120-H200-6.0,"±19,0","±58,8",19.0,19.0,58.8,58.8,C25/30,L500,XT-D-MM3-VV3-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV3,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV3.2-REI120-CV35-X120-H200-6.0,"±38,0","±117,6",38.0,38.0,117.6,117.6,C25/30,L500,XT-D-MM3-VV3.2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV3.2,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV4-REI120-CV35-X120-H200-6.0,"±17,3","±78,3",17.3,17.3,78.3,78.3,C25/30,L500,XT-D-MM3-VV4-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV4,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV4.2-REI120-CV35-X120-H200-6.0,"±34,6","±156,6",34.6,34.6,156.6,156.6,C25/30,L500,XT-D-MM3-VV4.2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV4.2,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV5-REI120-CV35-X120-H200-6.0,"±14,3","±112,8",14.3,14.3,112.8,112.8,C25/30,L500,XT-D-MM3-VV5-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV5,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV5.2-REI120-CV35-X120-H200-6.0,"±28,6","±225,6",28.6,28.6,225.6,225.6,C25/30,L500,XT-D-MM3-VV5.2-REI120-CV35-X120-H200-L500-6.0,XT,D,MM3,VV5.2,REI120,CV35,X120,H200,6.0
XT-D-MM3-VV1.2-REI120-CV50-X120-H240-6.0,"±46,4","±42,4",46.4,46.4,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV1.2,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV2-REI120-CV50-X120-H240-6.0,"±21,7","±37,6",21.7,21.7,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV2,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV2.2-REI120-CV50-X120-H240-6.0,"±43,4","±75,2",43.4,43.4,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV2.2,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV3-REI120-CV50-X120-H240-6.0,"±19,8","±58,8",19.8,19.8,58.8,58.8,C25/30,L500,XT-D-MM3-VV3-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV3,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV3.2-REI120-CV50-X120-H240-6.0,"±39,6","±117,6",39.6,39.6,117.6,117.6,C25/30,L500,XT-D-MM3-VV3.2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV3.2,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV4-REI120-CV50-X120-H240-6.0,"±18,0","±78,3",18.0,18.0,78.3,78.3,C25/30,L500,XT-D-MM3-VV4-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV4,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV4.2-REI120-CV50-X120-H240-6.0,"±36,0","±156,6",36.0,36.0,156.6,156.6,C25/30,L500,XT-D-MM3-VV4.2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV4.2,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV5-REI120-CV50-X120-H240-6.0,"±14,9","±112,8",14.9,14.9,112.8,112.8,C25/30,L500,XT-D-MM3-VV5-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV5,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV5.2-REI120-CV50-X120-H240-6.0,"±29,8","±225,6",29.8,29.8,225.6,225.6,C25/30,L500,XT-D-MM3-VV5.2-REI120-CV50-X120-H240-L500-6.0,XT,D,MM3,VV5.2,REI120,CV50,X120,H240,6.0
XT-D-MM3-VV1.2-REI120-CV35-X120-H210-6.0,"±48,4","±42,4",48.4,48.4,42.4,42.4,C25/30,L500,XT-D-MM3-VV1.2-REI120-CV35-X120-H210-L500-6.0,XT,D,MM3,VV1.2,REI120,CV35,X120,H210,6.0
XT-D-MM3-VV2-REI120-CV35-X120-H210-6.0,"±22,6","±37,6",22.6,22.6,37.6,37.6,C25/30,L500,XT-D-MM3-VV2-REI120-CV35-X120-H210-L500-6.0,XT,D,MM3,VV2,REI120,CV35,X120,H210,6.0
XT-D-MM3-VV2.2-REI120-CV35-X120-H210-6.0,"±45,2","±75,2",45.2,45.2,75.2,75.2,C25/30,L500,XT-D-MM3-VV2.2-REI120-CV35-X120-H210-L500-6.0,XT,D,MM3,VV2.2,REI120,CV35,X120,H210,6.0
XT-D-MM3-VV3-REI120-CV35-X120-H210-6.0,"±20,6","±58,8",20.6,20.6,58.8,58.8,C25/30,L500,XT-D-MM3-VV3-REI120-CV35-X120-H210-L500-6.0,XT,D,MM3,VV3,REI120,CV35,X120,H210,6.0
