Encoded,MrD,vRd,TableName
XT-K-M11-V1-REI120-CV35-X120-H180-6.1,28.0,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV35-X120-H180-6.1,28.0,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV35-X120-H180-6.1,28.0,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV35-X120-H180-6.1,56.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV35-X120-H180-6.1,56.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV35-X120-H180-6.1,56.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV35-X120-H180-6.1,40.4,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV35-X120-H180-6.1,40.4,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV35-X120-H180-6.1,40.4,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV35-X120-H180-6.1,80.8,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV35-X120-H180-6.1,80.8,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV35-X120-H180-6.1,80.8,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV35-X120-H180-6.1,47.2,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV35-X120-H180-6.1,47.2,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV35-X120-H180-6.1,47.2,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV35-X120-H180-6.1,94.4,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV35-X120-H180-6.1,94.4,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV35-X120-H180-6.1,94.4,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV50-X120-H200-6.1,29.7,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV50-X120-H200-6.1,29.7,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV50-X120-H200-6.1,29.7,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV50-X120-H200-6.1,59.4,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV50-X120-H200-6.1,59.4,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV50-X120-H200-6.1,59.4,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV50-X120-H200-6.1,42.5,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV50-X120-H200-6.1,42.5,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV50-X120-H200-6.1,42.5,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV50-X120-H200-6.1,85.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV50-X120-H200-6.1,85.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV50-X120-H200-6.1,85.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV50-X120-H200-6.1,49.5,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV50-X120-H200-6.1,49.5,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV50-X120-H200-6.1,49.5,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV50-X120-H200-6.1,99.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV50-X120-H200-6.1,99.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV50-X120-H200-6.1,99.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV35-X120-H190-6.1,31.3,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV35-X120-H190-6.1,31.3,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV35-X120-H190-6.1,31.3,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV35-X120-H190-6.1,62.6,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV35-X120-H190-6.1,62.6,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV35-X120-H190-6.1,62.6,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV35-X120-H190-6.1,44.5,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV35-X120-H190-6.1,44.5,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV35-X120-H190-6.1,44.5,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV35-X120-H190-6.1,89.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV35-X120-H190-6.1,89.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV35-X120-H190-6.1,89.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV35-X120-H190-6.1,51.9,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV35-X120-H190-6.1,51.9,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV35-X120-H190-6.1,51.9,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV35-X120-H190-6.1,103.8,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV35-X120-H190-6.1,103.8,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV35-X120-H190-6.1,103.8,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV50-X120-H210-6.1,33.0,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV50-X120-H210-6.1,33.0,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV50-X120-H210-6.1,33.0,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV50-X120-H210-6.1,66.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV50-X120-H210-6.1,66.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV50-X120-H210-6.1,66.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV50-X120-H210-6.1,46.5,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV50-X120-H210-6.1,46.5,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV50-X120-H210-6.1,46.5,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV50-X120-H210-6.1,93.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV50-X120-H210-6.1,93.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV50-X120-H210-6.1,93.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV50-X120-H210-6.1,54.3,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV50-X120-H210-6.1,54.3,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV50-X120-H210-6.1,54.3,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV50-X120-H210-6.1,108.6,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV50-X120-H210-6.1,108.6,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV50-X120-H210-6.1,108.6,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV35-X120-H200-6.1,34.7,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV35-X120-H200-6.1,34.7,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV35-X120-H200-6.1,34.7,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV35-X120-H200-6.1,69.4,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV35-X120-H200-6.1,69.4,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV35-X120-H200-6.1,69.4,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV35-X120-H200-6.1,48.5,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV35-X120-H200-6.1,48.5,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV35-X120-H200-6.1,48.5,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV35-X120-H200-6.1,97.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV35-X120-H200-6.1,97.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV35-X120-H200-6.1,97.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV35-X120-H200-6.1,56.6,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV35-X120-H200-6.1,56.6,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV35-X120-H200-6.1,56.6,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV35-X120-H200-6.1,113.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV35-X120-H200-6.1,113.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV35-X120-H200-6.1,113.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV50-X120-H220-6.1,36.4,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV50-X120-H220-6.1,36.4,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV50-X120-H220-6.1,36.4,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV50-X120-H220-6.1,72.8,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV50-X120-H220-6.1,72.8,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV50-X120-H220-6.1,72.8,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV50-X120-H220-6.1,50.6,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV50-X120-H220-6.1,50.6,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV50-X120-H220-6.1,50.6,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV50-X120-H220-6.1,101.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV50-X120-H220-6.1,101.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV50-X120-H220-6.1,101.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV50-X120-H220-6.1,59.0,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV50-X120-H220-6.1,59.0,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV50-X120-H220-6.1,59.0,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV50-X120-H220-6.1,118.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV50-X120-H220-6.1,118.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV50-X120-H220-6.1,118.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV35-X120-H210-6.1,38.1,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV35-X120-H210-6.1,38.1,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV35-X120-H210-6.1,38.1,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV35-X120-H210-6.1,76.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV35-X120-H210-6.1,76.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV35-X120-H210-6.1,76.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV35-X120-H210-6.1,52.6,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV35-X120-H210-6.1,52.6,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV35-X120-H210-6.1,52.6,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV35-X120-H210-6.1,105.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV35-X120-H210-6.1,105.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV35-X120-H210-6.1,105.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV35-X120-H210-6.1,61.3,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV35-X120-H210-6.1,61.3,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV35-X120-H210-6.1,61.3,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV35-X120-H210-6.1,122.6,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV35-X120-H210-6.1,122.6,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV35-X120-H210-6.1,122.6,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV50-X120-H230-6.1,39.8,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV50-X120-H230-6.1,39.8,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV50-X120-H230-6.1,39.8,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV50-X120-H230-6.1,79.6,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV50-X120-H230-6.1,79.6,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV50-X120-H230-6.1,79.6,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV50-X120-H230-6.1,54.6,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV50-X120-H230-6.1,54.6,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV50-X120-H230-6.1,54.6,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV50-X120-H230-6.1,109.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV50-X120-H230-6.1,109.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV50-X120-H230-6.1,109.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV50-X120-H230-6.1,63.7,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV50-X120-H230-6.1,63.7,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV50-X120-H230-6.1,63.7,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV50-X120-H230-6.1,127.4,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV50-X120-H230-6.1,127.4,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV50-X120-H230-6.1,127.4,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV35-X120-H220-6.1,41.5,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV35-X120-H220-6.1,41.5,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV35-X120-H220-6.1,41.5,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV35-X120-H220-6.1,83.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV35-X120-H220-6.1,83.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV35-X120-H220-6.1,83.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV35-X120-H220-6.1,56.6,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV35-X120-H220-6.1,56.6,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV35-X120-H220-6.1,56.6,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV35-X120-H220-6.1,113.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV35-X120-H220-6.1,113.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV35-X120-H220-6.1,113.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV35-X120-H220-6.1,66.1,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV35-X120-H220-6.1,66.1,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV35-X120-H220-6.1,66.1,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV35-X120-H220-6.1,132.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV35-X120-H220-6.1,132.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV35-X120-H220-6.1,132.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV50-X120-H240-6.1,43.1,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV50-X120-H240-6.1,43.1,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV50-X120-H240-6.1,43.1,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV50-X120-H240-6.1,86.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV50-X120-H240-6.1,86.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV50-X120-H240-6.1,86.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV50-X120-H240-6.1,58.6,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV50-X120-H240-6.1,58.6,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV50-X120-H240-6.1,58.6,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV50-X120-H240-6.1,117.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV50-X120-H240-6.1,117.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV50-X120-H240-6.1,117.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV50-X120-H240-6.1,68.4,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV50-X120-H240-6.1,68.4,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV50-X120-H240-6.1,68.4,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV50-X120-H240-6.1,136.8,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV50-X120-H240-6.1,136.8,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV50-X120-H240-6.1,136.8,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV35-X120-H230-6.1,44.8,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV35-X120-H230-6.1,44.8,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV35-X120-H230-6.1,44.8,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV35-X120-H230-6.1,89.6,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV35-X120-H230-6.1,89.6,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV35-X120-H230-6.1,89.6,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV35-X120-H230-6.1,60.7,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV35-X120-H230-6.1,60.7,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV35-X120-H230-6.1,60.7,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV35-X120-H230-6.1,121.4,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV35-X120-H230-6.1,121.4,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV35-X120-H230-6.1,121.4,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV35-X120-H230-6.1,70.8,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV35-X120-H230-6.1,70.8,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV35-X120-H230-6.1,70.8,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV35-X120-H230-6.1,141.6,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV35-X120-H230-6.1,141.6,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV35-X120-H230-6.1,141.6,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV50-X120-H250-6.1,46.5,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV50-X120-H250-6.1,46.5,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV50-X120-H250-6.1,46.5,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV50-X120-H250-6.1,93.0,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV50-X120-H250-6.1,93.0,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV50-X120-H250-6.1,93.0,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV50-X120-H250-6.1,62.7,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV50-X120-H250-6.1,62.7,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV50-X120-H250-6.1,62.7,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV50-X120-H250-6.1,125.4,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV50-X120-H250-6.1,125.4,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV50-X120-H250-6.1,125.4,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV50-X120-H250-6.1,73.1,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V2-REI120-CV50-X120-H250-6.1,73.1,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V3-REI120-CV50-X120-H250-6.1,73.1,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V1-REI120-CV50-X120-H250-6.1,146.2,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V2-REI120-CV50-X120-H250-6.1,146.2,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13.2-V3-REI120-CV50-X120-H250-6.1,146.2,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V1-REI120-CV35-X120-H240-6.1,48.2,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V2-REI120-CV35-X120-H240-6.1,48.2,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11-V3-REI120-CV35-X120-H240-6.1,48.2,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V1-REI120-CV35-X120-H240-6.1,96.4,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V2-REI120-CV35-X120-H240-6.1,96.4,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M11.2-V3-REI120-CV35-X120-H240-6.1,96.4,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V1-REI120-CV35-X120-H240-6.1,64.7,58.8,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V2-REI120-CV35-X120-H240-6.1,64.7,84.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12-V3-REI120-CV35-X120-H240-6.1,64.7,115.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V1-REI120-CV35-X120-H240-6.1,129.4,117.6,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V2-REI120-CV35-X120-H240-6.1,129.4,169.2,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M12.2-V3-REI120-CV35-X120-H240-6.1,129.4,230.4,Schock_Isokorb_XT_Typ_K_6.1
XT-K-M13-V1-REI120-CV35-X120-H240-6.1,75.5,58.8,Schock_Isokorb_XT_Typ_K_6.1
