Encoded,MrD,vRd,TableName
T-D-MM2-VV2.2-REI120-CV30-X80-H210-6.0,34.4,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV30-X80-H210-6.0,15.7,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV30-X80-H210-6.0,31.4,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1-REI120-CV50-X80-H250-6.0,18.6,26.1,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1.2-REI120-CV50-X80-H250-6.0,37.2,52.2,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2-REI120-CV50-X80-H250-6.0,17.2,46.4,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2.2-REI120-CV50-X80-H250-6.0,34.4,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV50-X80-H250-6.0,15.7,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV50-X80-H250-6.0,31.4,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1-REI120-CV35-X80-H220-6.0,19.2,26.1,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1.2-REI120-CV35-X80-H220-6.0,38.4,52.2,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2-REI120-CV35-X80-H220-6.0,17.8,46.4,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2.2-REI120-CV35-X80-H220-6.0,35.6,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV35-X80-H220-6.0,16.2,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV35-X80-H220-6.0,32.4,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1-REI120-CV30-X80-H220-6.0,19.9,26.1,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1.2-REI120-CV30-X80-H220-6.0,39.8,52.2,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2-REI120-CV30-X80-H220-6.0,18.4,46.4,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2.2-REI120-CV30-X80-H220-6.0,36.8,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV30-X80-H220-6.0,16.8,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV30-X80-H220-6.0,33.6,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1-REI120-CV35-X80-H230-6.0,20.6,26.1,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1.2-REI120-CV35-X80-H230-6.0,41.2,52.2,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2-REI120-CV35-X80-H230-6.0,19.0,46.4,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2.2-REI120-CV35-X80-H230-6.0,38.0,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV35-X80-H230-6.0,17.4,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV35-X80-H230-6.0,34.8,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1-REI120-CV30-X80-H230-6.0,21.2,26.1,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1.2-REI120-CV30-X80-H230-6.0,42.4,52.2,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2-REI120-CV30-X80-H230-6.0,19.6,46.4,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2.2-REI120-CV30-X80-H230-6.0,39.2,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV30-X80-H230-6.0,17.9,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV30-X80-H230-6.0,35.8,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1-REI120-CV35-X80-H240-6.0,21.9,26.1,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1.2-REI120-CV35-X80-H240-6.0,43.8,52.2,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2-REI120-CV35-X80-H240-6.0,20.3,46.4,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2.2-REI120-CV35-X80-H240-6.0,40.6,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV35-X80-H240-6.0,18.5,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV35-X80-H240-6.0,37.0,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1-REI120-CV30-X80-H240-6.0,22.6,26.1,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1.2-REI120-CV30-X80-H240-6.0,45.2,52.2,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2-REI120-CV30-X80-H240-6.0,20.9,46.4,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2.2-REI120-CV30-X80-H240-6.0,41.8,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV30-X80-H240-6.0,19.1,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV30-X80-H240-6.0,38.2,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1-REI120-CV30-X80-H250-6.0,23.9,26.1,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV1.2-REI120-CV30-X80-H250-6.0,47.8,52.2,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2-REI120-CV30-X80-H250-6.0,22.1,46.4,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV2.2-REI120-CV30-X80-H250-6.0,44.2,92.8,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3-REI120-CV30-X80-H250-6.0,20.2,68.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM2-VV3.2-REI120-CV30-X80-H250-6.0,40.4,136.0,Schock_Isokorb_T_Typ_D_6.0_2
T-D-MM3-VV1-REI120-CV35-X80-H160-6.0,15.2,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV35-X80-H160-6.0,30.4,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV30-X80-H160-6.0,16.2,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV30-X80-H160-6.0,32.4,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV50-X80-H200-6.0,16.2,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV50-X80-H200-6.0,32.4,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV35-X80-H170-6.0,17.1,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV35-X80-H170-6.0,34.2,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV35-X80-H170-6.0,16.1,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV35-X80-H170-6.0,32.2,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV30-X80-H170-6.0,18.0,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV30-X80-H170-6.0,36.0,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV30-X80-H170-6.0,17.0,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV30-X80-H170-6.0,34.0,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV50-X80-H210-6.0,18.0,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV50-X80-H210-6.0,36.0,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV50-X80-H210-6.0,17.0,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV50-X80-H210-6.0,34.0,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV35-X80-H180-6.0,18.9,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV35-X80-H180-6.0,37.8,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV35-X80-H180-6.0,17.9,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV35-X80-H180-6.0,35.8,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV35-X80-H180-6.0,16.8,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV35-X80-H180-6.0,33.6,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV35-X80-H180-6.0,15.6,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV35-X80-H180-6.0,31.2,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV30-X80-H180-6.0,19.8,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV30-X80-H180-6.0,39.6,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV30-X80-H180-6.0,18.7,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV30-X80-H180-6.0,37.4,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV30-X80-H180-6.0,17.6,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV30-X80-H180-6.0,35.2,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV30-X80-H180-6.0,16.3,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV30-X80-H180-6.0,32.6,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV50-X80-H220-6.0,19.8,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV50-X80-H220-6.0,39.6,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV50-X80-H220-6.0,18.7,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV50-X80-H220-6.0,37.4,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV50-X80-H220-6.0,17.6,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV50-X80-H220-6.0,35.2,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV50-X80-H220-6.0,16.3,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV50-X80-H220-6.0,32.6,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV35-X80-H190-6.0,20.8,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV35-X80-H190-6.0,41.6,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV35-X80-H190-6.0,19.6,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV35-X80-H190-6.0,39.2,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV35-X80-H190-6.0,18.4,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV35-X80-H190-6.0,36.8,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV35-X80-H190-6.0,17.1,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV35-X80-H190-6.0,34.2,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV30-X80-H190-6.0,21.7,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV30-X80-H190-6.0,43.4,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV30-X80-H190-6.0,20.5,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV30-X80-H190-6.0,41.0,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV30-X80-H190-6.0,19.2,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV30-X80-H190-6.0,38.4,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV30-X80-H190-6.0,17.9,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV30-X80-H190-6.0,35.8,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV30-X80-H190-6.0,15.0,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV30-X80-H190-6.0,30.0,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV50-X80-H230-6.0,21.7,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV50-X80-H230-6.0,43.4,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV50-X80-H230-6.0,20.5,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV50-X80-H230-6.0,41.0,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV50-X80-H230-6.0,19.2,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV50-X80-H230-6.0,38.4,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV50-X80-H230-6.0,17.9,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV50-X80-H230-6.0,35.8,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV50-X80-H230-6.0,15.0,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV50-X80-H230-6.0,30.0,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV35-X80-H200-6.0,22.6,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV35-X80-H200-6.0,45.2,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV35-X80-H200-6.0,21.3,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV35-X80-H200-6.0,42.6,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV35-X80-H200-6.0,20.0,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV35-X80-H200-6.0,40.0,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV35-X80-H200-6.0,18.6,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV35-X80-H200-6.0,37.2,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV35-X80-H200-6.0,15.6,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV35-X80-H200-6.0,31.2,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV30-X80-H200-6.0,23.5,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV30-X80-H200-6.0,47.0,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV30-X80-H200-6.0,22.2,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV30-X80-H200-6.0,44.4,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV30-X80-H200-6.0,20.8,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV30-X80-H200-6.0,41.6,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV30-X80-H200-6.0,19.4,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV30-X80-H200-6.0,38.8,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV30-X80-H200-6.0,16.3,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV30-X80-H200-6.0,32.6,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV50-X80-H240-6.0,23.5,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV50-X80-H240-6.0,47.0,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV50-X80-H240-6.0,22.2,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV50-X80-H240-6.0,44.4,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV50-X80-H240-6.0,20.8,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV50-X80-H240-6.0,41.6,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV50-X80-H240-6.0,19.4,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV50-X80-H240-6.0,38.8,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV50-X80-H240-6.0,16.3,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV50-X80-H240-6.0,32.6,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV35-X80-H210-6.0,24.4,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV35-X80-H210-6.0,48.8,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV35-X80-H210-6.0,23.1,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV35-X80-H210-6.0,46.2,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV35-X80-H210-6.0,21.6,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV35-X80-H210-6.0,43.2,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV35-X80-H210-6.0,20.1,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV35-X80-H210-6.0,40.2,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV35-X80-H210-6.0,16.9,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV35-X80-H210-6.0,33.8,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV30-X80-H210-6.0,25.3,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV30-X80-H210-6.0,50.6,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV30-X80-H210-6.0,23.9,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV30-X80-H210-6.0,47.8,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV30-X80-H210-6.0,22.5,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV30-X80-H210-6.0,45.0,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV30-X80-H210-6.0,20.9,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV30-X80-H210-6.0,41.8,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV30-X80-H210-6.0,17.5,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV30-X80-H210-6.0,35.0,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV50-X80-H250-6.0,25.3,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV50-X80-H250-6.0,50.6,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV50-X80-H250-6.0,23.9,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV50-X80-H250-6.0,47.8,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV50-X80-H250-6.0,22.5,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV50-X80-H250-6.0,45.0,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV50-X80-H250-6.0,20.9,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV50-X80-H250-6.0,41.8,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV50-X80-H250-6.0,17.5,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV50-X80-H250-6.0,35.0,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV35-X80-H220-6.0,26.3,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV35-X80-H220-6.0,52.6,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV35-X80-H220-6.0,24.8,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV35-X80-H220-6.0,49.6,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV35-X80-H220-6.0,23.3,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV35-X80-H220-6.0,46.6,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV35-X80-H220-6.0,21.6,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV35-X80-H220-6.0,43.2,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV35-X80-H220-6.0,18.2,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV35-X80-H220-6.0,36.4,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV30-X80-H220-6.0,27.2,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV30-X80-H220-6.0,54.4,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV30-X80-H220-6.0,25.7,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV30-X80-H220-6.0,51.4,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV30-X80-H220-6.0,24.1,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV30-X80-H220-6.0,48.2,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV30-X80-H220-6.0,22.4,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV30-X80-H220-6.0,44.8,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV30-X80-H220-6.0,18.8,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV30-X80-H220-6.0,37.6,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV35-X80-H230-6.0,28.1,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV35-X80-H230-6.0,56.2,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV35-X80-H230-6.0,26.5,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV35-X80-H230-6.0,53.0,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV35-X80-H230-6.0,24.9,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV35-X80-H230-6.0,49.8,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV35-X80-H230-6.0,23.2,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV35-X80-H230-6.0,46.4,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV35-X80-H230-6.0,19.5,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV35-X80-H230-6.0,39.0,278.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1-REI120-CV30-X80-H230-6.0,29.0,26.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV1.2-REI120-CV30-X80-H230-6.0,58.0,52.2,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2-REI120-CV30-X80-H230-6.0,27.4,46.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV2.2-REI120-CV30-X80-H230-6.0,54.8,92.8,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3-REI120-CV30-X80-H230-6.0,25.7,68.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV3.2-REI120-CV30-X80-H230-6.0,51.4,136.0,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4-REI120-CV30-X80-H230-6.0,23.9,90.7,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV4.2-REI120-CV30-X80-H230-6.0,47.8,181.4,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5-REI120-CV30-X80-H230-6.0,20.1,139.1,Schock_Isokorb_T_Typ_D_6.0_3
T-D-MM3-VV5.2-REI120-CV30-X80-H230-6.0,40.2,278.2,Schock_Isokorb_T_Typ_D_6.0_3
